"","ID","sex","race","class","major","math.level","modality","Anxiety.avg","Anxiety.pca1","Anxiety.wt.pca","Anxiety.cfa","Anxiety.mea.avg","Anxiety.mea.pca1","Anxiety.mea.wt.pca","Anxiety.mea.cfa","Anxiety.mla.avg","Anxiety.mla.pca1","Anxiety.mla.wt.pca","Anxiety.mla.cfa","SelfEfficacy.avg","SelfEfficacy.pca1","SelfEfficacy.wt.pca","SelfEfficacy.cfa","Technology.avg","Technology.pca1","Technology.wt.pca","Technology.cfa","Cooporative.avg","Cooporative.pca1","Cooporative.wt.pca","Cooporative.cfa","Deductive.avg","Deductive.pca1","Deductive.wt.pca","Deductive.cfa","Demonstration.avg","Demonstration.pca1","Demonstration.wt.pca","Demonstration.cfa","Inductive.avg","Inductive.pca1","Inductive.wt.pca","Inductive.cfa","Integrative.avg","Integrative.pca1","Integrative.wt.pca","Integrative.cfa","LectureType.avg","LectureType.pca1","LectureType.wt.pca","LectureType.cfa","Repetitive.avg","Repetitive.pca1","Repetitive.wt.pca","Repetitive.cfa","Engage.avg","Engage.pca1","Engage.wt.pca","Engage.cfa","Resource.avg","Resource.pca1","Resource.wt.pca","Resource.cfa","Teacher.ctrd.pca1","Teacher.ctrd.wt.pca","Teacher.ctrd.cfa","Student.ctrd.pca1","Student.ctrd.wt.pca","Student.ctrd.cfa"
"118",118,"female","Black","yr3","Business","math03","Kinesthetic",2.88888888888889,0.757033658587673,0.820580797113157,0.285570858239598,4.75,2.16600249721725,1.54717694856024,1.18867987218349,1.4,-1.11720495175131,-0.664898024555472,-0.269132794014534,3.33333333333333,-1.324069891282,-1.25619402193864,-2.86487724571805,3.8,1.80862706778937,0.794223888293574,0.71950624704008,2.33333333333333,-1.10360350486579,-0.848229453016502,-0.492417178500245,3,-0.379935225875312,-0.546925993026153,-0.0336105677001647,3.71428571428571,0.145860750864791,0.168840843166453,-0.0249891754588906,4,1.36507929499147,0.683526937310483,0.539486224281945,2.57142857142857,-0.841771202850261,-0.419268292020299,-0.421393017467438,3.28571428571429,-0.06059945188333,-0.369628488808119,0.0567403867569033,3.71428571428571,0.903146224438435,0.365258326023985,0.264627972618519,3.33333333333333,1.7730543392388,1.59783954886946,0.676310975565494,3.5,3.8829747853532,2.72918533512664,1.03806414541683,0.114091014027594,0.113796356447275,0.114347916747314,-0.350858561653407,-0.350277470024581,0.01937247518185
"119",119,"female","white","yr1","Health","stats","Kinesthetic",4.11111111111111,3.97605791412191,1.9358278176148,0.724292086027719,4.75,2.23436322875984,1.4501242196545,1.45286907155173,3.6,3.33204898529109,1.45778939729109,0.96488602006636,3.33333333333333,-0.38392824381378,-0.491978537876512,-1.48964780897237,2,-3.85102549378591,-2.00845924325105,-1.27150242971905,3.83333333333333,1.68857357436438,1.14815908251706,0.764578223509937,3.42857142857143,0.207960627462786,0.229632830015554,0.00446543741818393,3.42857142857143,-0.522382760236438,-0.208100991007215,-0.19545567869529,3,-1.1633019325639,-0.617896170087099,-0.406153845583407,3.71428571428571,1.80056740419094,0.991997275576295,0.612377777454807,3.71428571428571,0.717347394658752,0.468465582081808,0.256866422857308,3.28571428571429,-0.046713870194371,0.0781845087965684,0.0411347242242582,2.33333333333333,-0.18075420843598,-0.144829953273447,-0.0913752100135473,2.25,1.14126225195564,0.573593471715463,0.284781255282096,0.0418385379344125,0.0417731130107032,0.0244008687276727,0.87553630404784,0.873494375004931,0.419208216796299
"120",120,"female","white","yr3","Business","math03","Visual",4.22222222222222,4.15640952877105,1.81912686516603,0.65065770701118,4.75,2.15323726783049,1.60702957017471,1.13730221736576,3.8,3.77044758447364,2.3162200237077,0.95176070468152,2.66666666666667,-2.36672549233657,-1.44210251979831,-2.20175563390721,1.9,-3.81440825102723,-2.30326534081987,-1.18782180019798,2.83333333333333,-0.232035861291057,-0.102485536835989,-0.108475567564218,2.85714285714286,-1.14314667621327,-0.365171225789038,-0.544565179116685,3,-1.50723157238033,-0.937826039836154,-0.480571751863855,3.14285714285714,-0.832618367334612,-0.399845707130525,-0.297005050704994,3.14285714285714,0.485594869602288,0.286317133543246,0.13883367865728,3.28571428571429,-0.137683974402149,-0.254685201341961,0.0208265610345977,3,-0.693964008561206,-0.325555998051874,-0.214693206199133,1.66666666666667,-1.48152820297922,-1.23809780437584,-0.603469385835817,1.5,-0.72365553277856,-0.454951562653748,-0.237115862062172,-0.841443040647517,-0.839630495558009,-0.841915962517673,-0.207710304677314,-0.207007704427661,-0.382582155604204
"121",121,"female","white","yr5+","STEM","math03","Kinesthetic",2,-1.63548204640534,-0.748241158788368,-0.24078086044816,3,-0.71004636020272,-0.622510091754807,-0.325591855513976,1.2,-1.57973279893464,-0.986448298160676,-0.398027766276697,3.66666666666667,2.0271542599118,1.41952566425819,2.85942579435997,3,-0.69681226820327,-0.321755440101255,-0.258469977225271,1.33333333333333,-3.12316285273541,-1.93559817222502,-1.42323172534474,1.57142857142857,-3.84121606402424,-2.2467774807736,-1.43093910160274,3,-1.56830180320384,-0.604837121207789,-0.539003264307471,1.42857142857143,-5.11481960483709,-3.25220977349388,-1.76162366566667,1.28571428571429,-3.44087470323489,-1.79668897609456,-1.14032696658259,1.57142857142857,-4.23885536591279,-2.6389770863236,-1.70513308757932,1,-5.1271519918834,-2.88868549402543,-1.81280375901646,1.66666666666667,-1.48152820297922,-1.23809780437584,-0.603469385835817,1,-1.67283681550894,-0.843331082978897,-0.357244458281023,-3.39110795709712,-3.38372650807586,-3.3486129255093,-3.80084428512497,-3.78972301009066,-3.46083169159311
"122",122,"female","white","yr1","STEM","stats","Visual",2.55555555555556,-0.0807867235636093,-0.0522611504345538,0.0813391122016361,3.5,0.187111801748586,-0.0940474649961687,0.425305297049464,1.8,-0.345922103819999,-0.215046263614305,-0.0945581754342779,3,0.0254141948652875,-0.110836287824826,-1.71303310206766,3,-0.523022985532177,-0.565162049733303,-0.0490346846155075,3,0.138942901540638,0.0261452099530156,0.0647855448502425,3.57142857142857,0.84361119818622,0.44321093548414,0.394585238726648,4,0.900378867764375,0.769446271820561,0.285853877415114,3.71428571428571,0.522981796188293,0.248755616593104,0.163697414961844,2.42857142857143,-1.15913018548954,-0.759748664341514,-0.574701293419842,4,1.47178428716399,0.791435350395386,0.645339480428826,3.42857142857143,0.239374825412708,0.143363283381493,-0.00609454412368135,3,1.16236280096133,0.904765309221273,0.484914362272223,1.25,-1.19824617414375,-0.649141322816323,-0.297180160171598,0.931812655943969,0.929870132035275,0.948052711934904,-0.372000964166903,-0.371034194532733,0.0953013471000599
"123",123,"female","white","yr5+","Health","stats","Visual",1.77777777777778,-2.20601177143921,-1.19438408016055,-0.383237812683665,2.5,-1.55466462206557,-1.1499560676488,-0.780877127316433,1.2,-1.55906453166599,-0.711706096340703,-0.442690180706517,3.66666666666667,1.08701261244358,0.655310180196062,1.48419635761429,3.9,1.94317455832741,1.25200958124221,0.578623394058993,3,0.125874579668916,0.0132345731375177,0.0623481484617429,3,-0.565431400338367,-0.400294203355726,-0.17801767014973,3.85714285714286,0.581764166042864,0.35696244635377,0.193838126194074,3.28571428571429,-0.470098869591136,0.0324301705097946,-0.181355302542701,2.28571428571429,-1.42535326548008,-0.5391186290247,-0.547672147697525,3.42857142857143,0.070639304923663,0.0866404598103207,0.0426208496502331,3.42857142857143,0.227239040320013,0.359535330173641,0.188371526457502,3.66666666666667,2.5001846986388,1.74882512073737,1.06211409086672,1,-1.67283681550894,-0.843331082978897,-0.357244458281023,0.13894489551217,0.138563339835113,0.183652184974784,-0.644866475988153,-0.642965675069293,-0.267778454422722
"124",124,"male","white","yr1","STEM","math03","Visual",1,-4.22841856097642,-2.23388077367319,-0.84058291299544,1,-4.08546380558673,-2.77051075348671,-2.22953327893428,1,-1.95504008926597,-1.07400307772127,-0.507646282781735,4,2.54848206043909,1.51247991318803,2.52786498845456,5,5.13824693225348,3.23210573376393,1.54611634547636,2.66666666666667,-0.467826578730338,-0.360664760659478,-0.210514485126364,3.42857142857143,0.604885546057855,0.195366007051408,0.274195174302479,4.14285714285714,1.29432724085008,0.880809252714268,0.437540293647294,4.14285714285714,1.60600802113969,0.930647509656868,0.527967871856607,2.28571428571429,-1.44158031667581,-0.580103409369604,-0.601291084635032,4.28571428571429,2.09083579464167,1.38522969267516,0.831060499551029,3.85714285714286,1.1760128863668,0.628796003223519,0.311765659389387,4,3.15321925177034,2.39822677177788,1.31770610062349,2.5,1.4828264695056,0.146192545095356,0.141409558242155,1.23297570381824,1.23029864849068,1.28600230009782,-0.308337092075663,-0.30779988260944,0.223249465800841
"125",125,"male","white","yr1","STEM","stats","Kinesthetic",3.11111111111111,1.19154972460457,0.634880376551487,0.173071626883771,4,0.8822433711395,0.687356590323777,0.300834515297705,2.4,0.832641538787507,0.311074295990164,0.225476062566012,3,0.0254141948652875,-0.110836287824826,-1.71303310206766,3.9,1.8516621508133,1.03284160151366,0.517043203481362,3.5,1.11485263152684,0.657081021658547,0.511860219306391,3.14285714285714,-0.407486909088364,-0.167404957299813,-0.203249755005017,2.85714285714286,-1.86940339245605,-1.03099114347578,-0.604358121485881,3.57142857142857,0.256061660299217,0.257014089850292,0.10435182784083,3.28571428571429,0.73789021275235,0.377979979802144,0.166604727115698,3,-0.820177204451405,-0.527825695614407,-0.302380260879617,2.85714285714286,-1.01022571538836,-0.758843958060134,-0.402375892472678,3,1.16236280096133,0.904765309221273,0.484914362272223,2.25,1.14126225195564,0.573593471715463,0.284781255282096,-0.998706496245649,-0.996465474736943,-1.06231717866526,0.670907780643851,0.669113315791053,0.622524186789146
"126",126,"male","Black","yr1","STEM","math03","Kinesthetic",1.33333333333333,-3.37821800828941,-1.67868054825496,-0.654280402637833,1.75,-2.85424457959744,-1.91170704611489,-1.63729980280948,1,-1.95504008926597,-1.07400307772127,-0.507646282781735,3.66666666666667,2.95782449911815,1.89362216323971,2.30447969535926,4.8,4.65234966257251,2.84864875947113,1.4513461291027,2.5,-0.850551935621857,-0.570961197157494,-0.391815464677211,2.71428571428571,-1.00697834045925,-0.764396505936652,-0.262168104602097,3.57142857142857,-0.226864445955252,-0.0311399757110687,-0.139095843010999,2,-3.57021884537352,-2.27782151595818,-1.17409822116897,2.14285714285714,-1.63826897884564,-1.12146351326498,-0.554690720677176,3.57142857142857,0.578175574310452,0.25040752692752,0.255972280223857,3.57142857142857,0.578428704329244,0.186379791796782,0.272316470942171,3,1.16236280096133,0.904765309221273,0.484914362272223,1.25,-1.19824617414375,-0.649141322816323,-0.297180160171598,0.00117131539616833,0.00110115533118959,0.0184063513753305,-1.87758882989404,-1.87186452471276,-1.74450425115234
"127",127,"female","white","yr1","STEM","stats","Kinesthetic",3.44444444444444,2.1506291668626,0.470333416135241,0.339254070041362,3.75,0.602298826715908,0.0793882650968123,0.582208474796802,3.2,2.51383896713601,1.73207136770134,0.583913752049982,4,-0.271942881965561,-0.780166538998364,-1.59782332178249,3.4,0.607792538701469,0.367871571479835,0.16327674767053,3.83333333333333,1.71306740507747,1.13994707985856,0.777951869900855,2.85714285714286,-1.01484420321755,-0.494919394930897,-0.399158932679886,3.28571428571429,-0.742073388971053,-0.610249318867359,-0.182179436186031,3,-1.19549189898218,-0.678009439275845,-0.410036607453494,3,0.206382566247485,0.153326403073766,0.0793570485888547,3.14285714285714,-0.564034249951734,-0.330455052954608,-0.247295088535879,3.42857142857143,0.262757122327303,0.267598847744086,0.0803063768276981,4,3.15321925177034,2.39822677177788,1.31770610062349,4,5.03756902596584,3.00048823351766,1.25037156021343,-0.553501233101703,-0.552381488438335,-0.542638904153322,0.358221897874854,0.357623733802425,0.29881922822241
"128",128,"female","white","yr3","STEM","math04","Visual",2,-1.67557493777441,-0.799880360041005,-0.430615600510047,2.25,-2.07798704927718,-1.28720834131515,-1.44620373037526,1.8,-0.345922103819999,-0.215046263614305,-0.0945581754342779,4,-0.262471473703701,-0.490047553917755,0.332352213963905,3.2,0.000711457043562715,-0.0962553204311717,0.105058531307925,2.83333333333333,-0.203523069870079,-0.135355562582983,-0.0940422008236324,3.28571428571429,0.169828447875653,0.11579914900701,0.0998548877930574,3.85714285714286,0.556216567223538,0.431137709213116,0.154858466987551,3.71428571428571,0.633586864702085,0.354373462256518,0.239535387944247,3,0.0664761756870768,0.24260399243028,-0.0607004277057321,3.42857142857143,0.0201796648386451,0.0951506602220245,-0.0248339394772939,3.28571428571429,-0.061391168466052,-0.0786785495660428,-0.0587059304867261,1.66666666666667,-1.48152820297922,-1.23809780437584,-0.603469385835817,1.5,-0.620949053837429,-0.513489873620813,-0.191026452773297,0.148027944464533,0.147719154695907,0.156870515901265,0.0701576374489363,0.0698176248476567,0.153797140149483
"129",129,"male","white","yr1","STEM","math04","Kinesthetic",2.44444444444444,-0.575164179711891,-0.143814713117034,-0.100618649199013,3.75,0.440046904857223,0.393198966137225,-0.0489252335751472,1.4,-1.18375724133466,-0.624151316780106,-0.333071664201479,3.33333333333333,0.565684811916296,0.562355931266227,1.81575716351971,3.4,0.557152306832577,0.116698483009668,0.209155228426757,1.16666666666667,-3.48928707593089,-2.07256491827052,-1.59919263603809,3.28571428571429,0.279968370188533,0.107034483064269,0.170795494457222,1.71428571428571,-4.57632343442087,-2.74749473034458,-1.46907551931716,3,-1.06990069847764,-0.732643587172543,-0.335635027793825,1.57142857142857,-2.80224837980752,-1.20459574931834,-0.986155934715862,3.14285714285714,-0.419259774862628,-0.389626419312704,-0.0656331667128061,2.14285714285714,-2.64012542550636,-1.51938156222612,-0.877337319603825,2.33333333333333,-0.18075420843598,-0.144829953273447,-0.0913752100135473,1.75,-0.0436519335311056,-0.377838424425303,-0.0848727453749962,-1.46369491226318,-1.4602031939039,-1.66895600289153,-2.56289438283883,-2.55598503239234,-2.06748399711987
"130",130,"female","white","yr2","Business","math03","Visual",4.22222222222222,4.11396729595686,1.79853923291749,0.586354869014833,4.5,1.71104080154822,1.31287194598816,0.787542468492905,4,4.14575487480497,2.40377480326829,1.06137922118656,2.66666666666667,-2.35725408407471,-1.1519835347177,-0.271580098160822,2.7,-1.50221269774863,-1.15792396472139,-0.505830734418728,1.33333333333333,-3.1476566834485,-1.92738616956653,-1.43660537173566,1.14285714285714,-4.94616937105611,-2.79766813600698,-1.91425833166077,2.28571428571429,-3.29548084248609,-1.81690624283979,-1.11835537025054,2.71428571428571,-1.94154443771505,-1.02850044774445,-0.695338145956471,1.85714285714286,-2.28503534670726,-1.40461812058418,-0.76334797877189,1,-5.6150227330576,-3.46693877584177,-2.22070804953892,2.42857142857143,-1.9894156522166,-1.33293415325735,-0.830959579005228,1.66666666666667,-1.48152820297922,-1.23809780437584,-0.603469385835817,2.25,1.15063803530644,1.10277699221146,0.464158873701486,-4.08770316226629,-4.07904281437167,-4.09331552330688,-2.52120573605122,-2.51418949963662,-2.24700905708185
"131",131,"female","white","yr2","Business","math02","Kinesthetic",2,-1.75616993231658,-0.722994105251764,-0.441234414412854,2.75,-1.2859086875028,-0.760779016285794,-1.28653033933379,1.4,-1.10694286258416,-0.542281385516658,-0.286425641489076,3.66666666666667,0.146870964975367,-0.108905303866068,0.108966920868611,2.4,-2.52471442932377,-1.68151521940802,-0.929006929279881,3.16666666666667,0.399713598576575,0.191035354392494,0.178355156683976,4,1.59746459071554,1.04025454774533,0.518140088444071,4.42857142857143,1.9584830967496,0.954515927601855,0.644061681883749,3.85714285714286,0.842293492811327,0.565891259112742,0.249595180759512,3,0.337094072552822,0.257936312368418,0.202175639189592,4.28571428571429,2.10219436453696,1.34573280001107,0.839568356151245,4.28571428571429,2.15049923309316,1.23014234055697,0.785729682240879,2.66666666666667,0.472280344695559,0.504571697767065,0.164216799743224,2,0.456570761032788,0.231888573239022,0.042849329385225,1.78520131183946,1.78126731415763,1.83488085757578,0.559535855055054,0.557896044460088,0.478695601275106
"132",132,"female","white","yr1","Other","math02","Visual",3.55555555555556,2.39699264770143,1.3986958561608,0.33732695414549,4.25,1.26884433526594,1.01871432180161,0.437782719620052,3,2.11114901937342,1.14612331895493,0.549827292686574,3,0.965555842333503,0.653379196237304,-0.337803665321978,2.5,-2.2009301946811,-1.45315540497498,-0.71657684580794,3,0.111803323609059,0.132141054458059,0.0546647655097671,3.42857142857143,0.411266656716499,0.159018271390986,0.140123291536799,4.42857142857143,1.94934294120331,1.17962507561416,0.633243248891487,3.85714285714286,0.965196518900887,0.605715284836799,0.329721507492555,2.28571428571429,-1.53890842384289,-0.787715075812808,-0.651152373817511,2.71428571428571,-1.39311670154324,-1.16426542560348,-0.430697692184558,2.71428571428571,-1.32707669285519,-1.11195326269512,-0.685962537552405,2.66666666666667,0.551671262683851,0.211691069573085,0.293517748978953,1,-1.67283681550894,-0.843331082978897,-0.357244458281023,-0.00575521707371844,-0.00567876591319898,0.0520487504550083,-0.312382541301104,-0.311668624986992,0.244298426706433
"133",133,"female","white","yr5+","STEM","other","Kinesthetic",2.88888888888889,0.714637241027587,0.373486790433275,0.175055866251903,4,0.934783271227962,0.688373241188419,0.596446396058688,2,0.114000462469716,0.124678755971673,0.0420801324709322,3.33333333333333,-0.38392824381378,-0.491978537876512,-1.48964780897237,2.9,-0.878581860677576,-0.631988839123231,-0.239919674819931,2.16666666666667,-1.52454451848548,-0.830008304977961,-0.696691753903213,2.85714285714286,-0.723014952427467,-0.514274013814173,-0.211475887318057,3.42857142857143,-0.484781873709389,-0.223380098301672,-0.189424891747127,3.71428571428571,0.604657127764213,0.387205524565724,0.213583395084475,2.85714285714286,-0.236558236054368,0.301313130003875,-0.344874134047117,3.14285714285714,-0.461354466126835,-0.315377652781042,-0.128084938095799,2.14285714285714,-2.57913522103108,-1.62198306495034,-1.08779264759909,1,-2.8193501006567,-2.08215761589194,-1.18066911443031,1.75,-0.146358412472236,-0.319300113458238,-0.130962154663872,-0.872734208426774,-0.870676202909961,-0.869906084972833,-0.722867929568914,-0.721135906706787,-0.497202837292658
"134",134,"female","other","yr1","STEM","stats","Auditory",2.88888888888889,0.668219819618679,0.0393425505758373,0.154810667823174,3.75,0.589533597329155,0.139240886711276,0.530830819979068,2.2,0.434392237298827,0.381263971227235,0.0615569037525924,3,-0.905256044341068,-0.584932786806347,-1.15808700306695,3.1,-0.387024842504387,-0.262802920509195,-0.166701492980784,3.5,1.12240440405905,0.692842052207061,0.515822612125057,2.71428571428571,-1.40265354132931,-0.488562889641878,-0.592296605804692,3.57142857142857,-0.150206173964199,-0.221979125813664,-0.0314869270965239,3.71428571428571,0.608967142146653,0.286789828835069,0.183891882843634,2.42857142857143,-1.03453076610747,-0.594040022357649,-0.415517929004795,3.42857142857143,-0.00200574677839729,0.14487912719826,-0.0676115186211673,3.57142857142857,0.577608360233258,0.459594793240202,0.31097708899939,2.33333333333333,-0.138411193581917,-0.188502541881124,-0.0271798135500466,2.5,1.74887931713607,1.38937391866072,0.548281548540888,-0.347755351303307,-0.34716086315474,-0.291771883864028,0.169503335132622,0.169063592918352,0.570442011713838
"135",135,"female","white","yr1","Other","math01","Visual",2.11111111111111,-1.25322788009827,-0.776498266033944,-0.206717732762237,2.5,-1.48630389052298,-1.24700879655455,-0.516687927948193,1.8,-0.313948599475131,-0.226332244511601,-0.0587170725192821,3.66666666666667,0.165813781499089,0.471332666295149,3.9693179923614,2.4,-2.66315721718483,-1.34489390239329,-0.982442094075434,2.16666666666667,-1.50645430171774,-0.973572809387005,-0.68794865060157,2.71428571428571,-1.37403692490576,-0.736371286936193,-0.585002924050949,2.42857142857143,-2.85779124925385,-1.85009239790682,-0.903281393701048,3.42857142857143,-0.178917277785975,-0.127968308805089,-0.0898446112427555,2.71428571428571,-0.416341100501193,-0.34003757278703,-0.0941166929347785,2.28571428571429,-2.61421263292573,-1.5689529216008,-1.03629924433117,3,-0.693964008561206,-0.325555998051874,-0.214693206199133,2,-0.828493649847685,-0.588696153335333,-0.347877376079046,2,0.563965131649319,0.437942022519953,0.178627547883795,-1.9093617190892,-1.90525730896948,-1.99682572688162,-0.730437216467232,-0.728527388745357,-0.751709677531849
"136",136,"female","white","yr3","Business","math02","Kinesthetic",2.88888888888889,0.661730607247083,0.369746682003917,0.177108326285268,4.25,1.33720506680853,0.921661592895864,0.701971918988292,1.8,-0.368864114977349,-0.0573018088166359,-0.14885881774266,3.33333333333333,-1.31459848302014,-0.966075036858033,-0.934701709971655,2.6,-1.73108670783253,-1.14856803400353,-0.448778907859779,2.16666666666667,-1.48129846130135,-0.996299206522015,-0.673400202361929,2.57142857142857,-1.35736718467242,-1.01441634690518,-0.411681495144858,3.57142857142857,-0.149341563313974,-0.103913216247434,-0.00212297811204534,3,-1.1633019325639,-0.617896170087099,-0.406153845583407,2,-2.08053103462021,-1.1144521655753,-0.828383763096172,4,1.51796479308164,0.901162240650338,0.664131775806467,3.14285714285714,-0.355161244424819,-0.17672335127609,-0.044322378714138,1.33333333333333,-2.17161065924499,-1.63829141583005,-0.924166948364816,3,2.71431686971435,1.66410715599163,0.556690302991144,0.133957059150148,0.133637445088706,0.201999205646323,-1.71432572858231,-1.70951519310768,-1.25217920367143
"137",137,"female","Black","yr1","STEM","math03","Kinesthetic",2.11111111111111,-1.34223155921193,-0.561443941493033,-0.275955230589313,2.75,-1.19359411671263,-0.698893092942046,-0.746684232629555,1.6,-0.731635572252831,-0.45472660595606,-0.176807124984038,4.33333333333333,0.268327735085447,-0.106974319907311,1.93096694380488,4,2.22071733202511,1.45517514683134,0.643823184125545,2.33333333333333,-1.18043573404442,-0.634474256152475,-0.546362861843257,3.42857142857143,0.255715960247283,0.333034937704844,0.00724451085353532,4.14285714285714,1.24700785521729,0.829743399873458,0.410842969807357,3.85714285714286,1.07389770318631,0.843925416625367,0.447975532982,2.14285714285714,-1.57939120471626,-0.608141126678755,-0.55986247943022,3.85714285714286,1.30373076891511,0.680304804470165,0.665335056951352,2.28571428571429,-2.24932811437556,-1.75826080855092,-1.03733269115776,2.66666666666667,0.509328247829788,0.255363658180762,0.229322352515452,1,-1.67283681550894,-0.843331082978897,-0.357244458281023,0.30497904616285,0.304499061965903,0.388908293815455,-0.610041993447503,-0.608706641136849,-0.161117508206093
"138",138,"female","white","yr3","STEM","other","Auditory",2,-1.6340311562061,-0.722097026438081,-0.293773775107173,2.75,-1.152242826485,-0.916667715941358,-0.675351604386829,1.4,-1.16081523017731,-0.781895771577775,-0.278771021893097,4,1.61781182123273,1.03838341420651,3.08281108745527,4,2.26999516606526,1.32430760998828,0.64378619271021,2.83333333333333,-0.203523069870079,-0.135355562582983,-0.0940422008236324,4.14285714285714,2.02097278225388,1.21955898515514,0.758412669237834,4.57142857142857,2.28681629757686,1.43334471320391,0.756743969996562,4.85714285714286,3.43901063368161,2.04123735465216,1.17592745353799,3.57142857142857,1.46757705585629,0.964247605165974,0.405273743028449,4.71428571428571,3.14605637800847,1.92668832083313,1.28070134449497,3.57142857142857,0.627033938350959,0.0781684040836704,0.0743957626904978,1.33333333333333,-2.17161065924499,-1.63829141583005,-0.924166948364816,1,-1.67283681550894,-0.843331082978897,-0.357244458281023,2.01843695788963,2.01417781196982,2.07734799851781,1.33632999923313,1.33199183968457,1.26310910378964
"139",139,"female","white","yr1","Business","math03","Kinesthetic",1.55555555555556,-2.77388965469729,-1.31372257238754,-0.523153551339956,2,-2.44063417415604,-1.45962742054349,-1.30749502736162,1.2,-1.57973279893464,-0.986448298160676,-0.398027766276697,4,0.677670173764515,0.274167930144375,1.70758165070959,2.6,-2.06213342791442,-0.840973951953484,-0.741209144702648,3.83333333333333,1.72917388433002,1.07965202281955,0.791122642101663,4.14285714285714,1.93009080315676,1.09293080803946,0.656630705383079,4.14285714285714,1.21090687965364,0.797102947494905,0.381543012670752,3.85714285714286,0.948242837255382,0.702355179003063,0.285215152686528,4.42857142857143,3.35641492761684,1.6162015686262,1.24577526716681,4.14285714285714,1.65357452517359,1.14835429122631,0.614304988590323,4.14285714285714,1.82739738551968,1.17267923101865,0.668914059131912,2,-0.833788761567518,-0.794231604313958,-0.346967219770319,1.5,-0.620949053837429,-0.513489873620813,-0.191026452773297,1.47440946382513,1.47120679545552,1.4679104610885,2.11693482580587,2.11109495755569,1.33248134231755
"140",140,"female","white","yr1","STEM","math03","Visual",2.11111111111111,-1.41074099840627,-0.542678458479779,-0.266717221163936,3,-0.778407091745309,-0.525457362849065,-0.589781054882216,1.4,-1.20442550860331,-0.898893518600078,-0.288409249771659,3.33333333333333,1.49635505112265,1.03645243024775,1.260811064519,2.9,-0.899189091223341,-0.641995533284626,-0.175685636123416,1.5,-2.84478808781529,-1.82919545546906,-1.29907605809004,1.57142857142857,-3.84172363673828,-2.26425622512947,-1.45251556165348,1.57142857142857,-4.87337139267712,-2.95413134043131,-1.56187637275918,2.28571428571429,-2.95119285975701,-1.74593806608686,-1.06677749740721,1.57142857142857,-2.8874773861345,-1.38004409975994,-1.01756142613742,1.71428571428571,-3.90395922635702,-2.43361212275717,-1.54546377346889,2.14285714285714,-2.56255133007739,-1.72052186385361,-0.926513495482947,3,1.16236280096133,0.904765309221273,0.484914362272223,1.5,-0.72365553277856,-0.454951562653748,-0.237115862062172,-3.69719509504509,-3.68920655408333,-3.78717154705497,-2.97976133371647,-2.97124724973368,-2.57715868815644
"141",141,"female","white","yr2","Other","other","Auditory",1.22222222222222,-3.72219458942847,-1.92757340126054,-0.765165689724636,1.5,-3.28062021442559,-2.30393405007182,-2.01848223307507,1,-1.95504008926597,-1.07400307772127,-0.507646282781735,3.33333333333333,1.49635505112265,1.03645243024775,1.260811064519,3,-0.69681226820327,-0.321755440101255,-0.258469977225271,4.66666666666667,3.36552172642457,2.04180138225557,1.54247916151464,4.28571428571429,2.34243580802953,1.24693161162719,0.917362573434776,5,3.30754286265972,1.91470184534554,1.09004049390938,4,1.27263628149542,0.807055220321048,0.424543824051568,3.42857142857143,1.39123438549981,0.46940983612906,0.669527699508957,4.42857142857143,2.46782662546164,1.51634588970993,1.05318158504445,5,3.73922397476099,2.23757349792168,1.38341734661819,3,1.16236280096133,0.904765309221273,0.484914362272223,3,2.80076707880758,1.7192151280188,0.714499554048613,2.82706750109551,2.82080888899344,2.8936338352532,2.28157904428034,2.27539288112142,2.03355395864911
"142",142,"female","white","yr2","STEM","other","Kinesthetic",3.11111111111111,1.24709821070354,0.560596170443988,0.162284318399783,3.75,0.479821575558932,0.454068238616331,0.195308992368101,2.6,1.31569356430513,0.877857847672996,0.319785339879092,3.33333333333333,-0.38392824381378,-0.491978537876512,-1.48964780897237,4,2.22071733202511,1.45517514683134,0.643823184125545,1.5,-2.80872352386211,-1.82630445066754,-1.28068029853078,1.28571428571429,-4.52258148404271,-2.62623387257913,-1.71589900723393,2,-3.90523993619631,-2.27650412289799,-1.28326999707096,1.85714285714286,-4.06072311682356,-2.53748581812091,-1.42330520163168,1.71428571428571,-2.8713617008911,-1.29166420978189,-1.2169564836902,1.42857142857143,-4.57193060436397,-2.93028759155488,-1.78592990136967,2,-2.92993888859587,-1.73672766226503,-1.06820880099984,2.66666666666667,0.509328247829788,0.255363658180762,0.229322352515452,1.5,-0.620949053837429,-0.513489873620813,-0.191026452773297,-3.89116181831276,-3.88281258893461,-3.9231266750655,-3.4685098461268,-3.45845049851222,-2.987890040108
