"","ID","sex","race","class","major","math.level","modality","Anxiety.mea.avg","Anxiety.mea.pca1","Anxiety.mea.wt.pca","Anxiety.mea.cfa","Anxiety.mla.avg","Anxiety.mla.pca1","Anxiety.mla.wt.pca","Anxiety.mla.cfa","SelfEfficacy.avg","SelfEfficacy.pca1","SelfEfficacy.wt.pca","SelfEfficacy.cfa","Technology.avg","Technology.pca1","Technology.wt.pca","Technology.cfa","Cooporative.avg","Cooporative.pca1","Cooporative.wt.pca","Cooporative.cfa","Deductive.avg","Deductive.pca1","Deductive.wt.pca","Deductive.cfa","Demonstration.avg","Demonstration.pca1","Demonstration.wt.pca","Demonstration.cfa","Inductive.avg","Inductive.pca1","Inductive.wt.pca","Inductive.cfa","Integrative.avg","Integrative.pca1","Integrative.wt.pca","Integrative.cfa","LectureType.avg","LectureType.pca1","LectureType.wt.pca","LectureType.cfa","Repetitive.avg","Repetitive.pca1","Repetitive.wt.pca","Repetitive.cfa","Engage.avg","Engage.pca1","Engage.wt.pca","Engage.cfa","Resource.avg","Resource.pca1","Resource.wt.pca","Resource.cfa"
"11",11,"male","Black","yr3","STEM","math01","Visual",3.75,0.473666550298455,0.357358991098381,0.171176402992405,1.4,-1.10606331347181,-0.848752355872997,-0.311297189274503,2.33333333333333,-2.8893403236797,-1.53685520279929,-1.8703367662716,5,5.14404030313939,3.25008804515714,1.55143250842355,1.33333333333333,-3.1498334954362,-1.90008970393931,-1.4387086077377,2.57142857142857,-1.48650955513746,-0.881577287396241,-0.516622827010111,2.14285714285714,-3.5678280357397,-1.83433025097227,-1.18949943367088,2.71428571428571,-1.79405178308226,-1.11688313417199,-0.556915445393373,2.28571428571429,-1.18441485924042,-0.436127038527413,-0.430743838313083,3.14285714285714,-0.687987326649805,-0.314258957563478,-0.361612010825991,3,-0.718934270789481,-0.517961229439315,-0.246252183024619,3,1.15873938614775,0.709656462987391,0.490066500470339,1.25,-1.19998286985605,-0.652396927195811,-0.294064227814672
"12",12,"male","white","yr5+","STEM","math03","Visual",4.25,1.48124945060875,1.14638909745807,1.29862265098053,2,0.0551767188317152,0.195635959391334,-0.0518675876087003,4,-0.274488274089816,-0.781164656797273,-1.5998255120248,5,5.14404030313939,3.25008804515714,1.55143250842355,2.5,-0.86593380838285,-0.518517932299454,-0.408654422498876,3.42857142857143,0.443220102111108,0.166277288035186,0.195981850271115,4.57142857142857,2.26573140601701,1.4308337626119,0.724912204504838,3,-1.08348238842137,-0.939279889361728,-0.365224644940613,1.57142857142857,-2.88178149906727,-1.46123829838704,-1.03199392595905,3.57142857142857,0.34310617655042,0.366307999603422,0.104933628782924,3.71428571428571,0.895168596086731,0.578251220099614,0.309493303358778,2,-0.831435085337812,-0.59098647132696,-0.345969846195772,1.5,-0.618339572157551,-0.253792567892485,-0.0988048996164647
"13",13,"female","white","yr2","Health","stats","Kinesthetic",2.75,-1.23515907732962,-1.01420776520186,-1.00550365853425,3,2.10571645127439,0.938710918553784,0.640063746053992,3.33333333333333,1.49296498304452,1.03438105309787,1.25922788955197,3.5,0.758980363810645,0.520085880358722,0.27801911872535,2.66666666666667,-0.476313717384357,-0.468369510390108,-0.21042366464235,3.85714285714286,1.32221498248241,0.700807562261768,0.52830222875229,4.28571428571429,1.49816992025571,0.947434344459522,0.489940334540644,2.71428571428571,-1.9873336005465,-1.24704322543092,-0.736352768677825,3.28571428571429,0.697878473234192,0.226817038198103,0.227063120269964,2.57142857142857,-1.85572186027328,-1.28907756527973,-0.784835424535929,3.57142857142857,0.57668041481128,0.304461265572045,0.145128044352602,2.66666666666667,0.46577673295805,0.323770909116089,0.166121804740984,1,-1.67277738826583,-0.843783682502592,-0.351623884594771
"14",14,"female","white","yr5+","STEM","other","Kinesthetic",4,0.958769288281112,0.626638450276295,0.61986647507212,1.4,-1.20859695398588,-0.795890867882608,-0.289069569571534,3.33333333333333,1.49296498304452,1.03438105309787,1.25922788955197,2.3,-2.73777961838366,-2.01450703889972,-0.897313627564145,2,-1.70645905684946,-1.34532538811315,-0.767204442969211,2.57142857142857,-1.3184003338916,-0.83638901204339,-0.446595005342196,3.14285714285714,-1.05228761156496,-0.450131476419777,-0.341604710426059,3.57142857142857,0.402839449452574,0.0764970936604096,0.226380036617539,2.57142857142857,-0.74632599220036,-0.237287407507452,-0.500166717124529,4,1.63892880386116,0.805447509763818,0.762668588742584,2.57142857142857,-1.64561253306572,-1.15921537621046,-0.850384268224306,1.66666666666667,-1.52675476185042,-1.16280546176952,-0.655911503498139,1.5,-0.727188351446263,-0.461010171889029,-0.236504571034574
"15",15,"male","white","yr1","STEM","math04","Visual",2.75,-1.23515907732962,-1.01420776520186,-1.00550365853425,1.8,-0.362229846872887,-0.292126811518949,-0.071658911395282,4,1.60483959166714,0.746636403969175,1.15103832237083,3.2,-0.131866759178557,0.06688946282289,-0.125311733080967,3.33333333333333,0.737974423219005,0.497597071256458,0.336610208689272,4,1.5813740292202,1.01056912626353,0.535115335039731,4,0.961128749797922,0.579150813595371,0.319889901149502,4.14285714285714,1.73221256684941,1.28056690365279,0.606629399823481,3.14285714285714,0.440717931180602,0.210667094183922,0.123245836322056,4.14285714285714,1.89005956601371,0.969111221000486,0.805895945746199,3.42857142857143,0.256676408597174,0.169002202335389,0.154451452161944,4,3.15362790427913,2.38216627044426,1.29809677028247,2.25,0.899506617036739,0.00805181803850661,0.0259257529363538
"16",16,"female","white","yr1","Other","math02","Kinesthetic",4.75,2.2289954896576,1.5956607483922,1.46500415106062,2.8,1.64483784474841,0.752215544734097,0.50716811181221,2.33333333333333,-2.8893403236797,-1.53685520279929,-1.8703367662716,4.2,2.66733611437743,1.76595491091742,0.711743348126542,1.66666666666667,-2.40138911184824,-1.61950986997258,-1.09002796792357,2.42857142857143,-1.76096172559975,-1.14541212764444,-0.59585620291929,3.28571428571429,-0.827232092638367,-0.578923158242573,-0.296762841540123,4.14285714285714,1.59632082719024,1.14893009716604,0.517286753677061,2.42857142857143,-0.928076957339016,-0.360777675551758,-0.333183805460575,3.14285714285714,-0.580381527840179,-0.375119499776377,-0.273302091295814,3.71428571428571,0.848055607498348,0.719769585689884,0.336630001498298,1,-2.82396658014628,-2.07756284221257,-1.1680031544349,1,-1.67277738826583,-0.843783682502592,-0.351623884594771
"17",17,"female","white","yr1","Other","math01","Auditory",3.25,-0.376183319822538,-0.520292480556882,-0.473622836414497,1,-1.95968575222524,-1.12354304995711,-0.506476490509507,3,1.90219487711818,1.41530392380907,1.03517375814314,3,-0.693766893567773,-0.318577880021777,-0.257441991975146,5,3.98620410056276,2.58234944044327,1.82061697304004,5,3.9261456704954,2.35256263097091,1.45105146459158,5,3.31367547972593,1.91915665923684,1.0979722632391,5,3.73679657201665,2.30646665724278,1.25687647338945,3,0.198764881314983,0.110002156595873,0.0634153015406642,5,3.63061219171766,2.33893933302049,1.38525280960426,5,3.7350316100817,2.22691801750131,1.37973577599676,4,3.15362790427913,2.38216627044426,1.29809677028247,1.75,-0.25439383303648,-0.269623416582248,-0.178944914254476
"18",18,"female","Black","yr2","Health","stats","Kinesthetic",3,-0.796559651078032,-0.611663307017521,-0.67396127299609,2,0.0487263243095094,0.112007283189064,0.0713719929013508,4.33333333333333,0.265275300823567,-0.10838755903571,1.93139028377844,3.5,0.865387830685935,0.49878886865999,0.335225117093853,4,2.04056580364651,1.35000068377775,0.931188896795814,3.85714285714286,1.2758774494595,0.824629446981599,0.44304253702409,3.85714285714286,0.54008689067775,0.318810347534338,0.16907798349487,3.85714285714286,0.880368578293373,0.58474495833052,0.278829779171184,3.71428571428571,1.80776908783672,0.868635172676769,0.620654915940681,3.57142857142857,0.308126801894332,0.215031716596172,0.0780931155659132,3.85714285714286,1.20803689898464,0.715992009378754,0.446019997226956,2.33333333333333,-0.182829176189881,-0.133607781105436,-0.089924020727394,3,2.81176885343061,1.98937901152019,0.80274124037061
"19",19,"male","Asian","yr1","Other","math02","Kinesthetic",4.75,2.14511475358154,1.47845455939476,1.11779036069037,2,0.0479213871912827,0.424609321670877,-0.0296362306674519,3.33333333333333,0.553301050166047,0.270480522714647,-0.116204027645849,1.7,-4.42448593514253,-2.78221198124409,-1.34383829373365,2.33333333333333,-1.20259435634363,-0.683143768754228,-0.539566535195977,2.71428571428571,-1.30861139898328,-0.758872011390491,-0.529917651355941,3.71428571428571,0.265081270780786,-0.233801027670367,0.153505061926385,3,-1.1077236169891,-0.775833555391291,-0.31398164486741,2.14285714285714,-1.4806077905423,-1.05433127797553,-0.339906808896034,1.85714285714286,-3.54839998238271,-2.01296019559624,-1.3328762504036,2.14285714285714,-2.60578422977584,-1.38447546810352,-0.927801938646359,1.66666666666667,-1.48004099448574,-1.04836516154848,-0.602015671664151,1,-1.67277738826583,-0.843783682502592,-0.351623884594771
"20",20,"female","white","yr3","Business","math03","Visual",4.5,1.85512247013317,1.37102492292513,1.38181340102057,1.8,-0.348554095220857,0.0988148906971088,-0.0938836227952359,3.33333333333333,-0.386362882712429,-0.493420007668577,-1.49163594484367,2.8,-1.38468280815687,-0.793935313300481,-0.619457872296726,1.5,-2.7724132463045,-1.74598852673745,-1.26301773431843,2.57142857142857,-1.46233866492123,-0.977146251777568,-0.518041765691359,3,-1.50059720097181,-0.709083215552103,-0.530880796847334,3,-1.3147397659501,-0.757763473518103,-0.476498773567713,2.28571428571429,-1.25744682215145,-0.684202047143511,-0.411117740558846,2.71428571428571,-1.70180502577395,-0.988709282118116,-0.719564323052259,3.28571428571429,-0.0912414967891365,0.318241642697834,0.121322291604881,3,1.16109640947066,0.89558989955865,0.476063462043351,2.75,2.27579769834927,0.9599290026453,0.599019757566195
"21",21,"male","white","yr2","Business","math03","Auditory",2.75,-1.17043267060245,-0.836299132484584,-0.757152023036131,1.2,-1.5632102698131,-0.797748618983346,-0.442229098381723,3.33333333333333,0.553301050166047,0.270480522714647,-0.116204027645849,4,2.34167630682839,1.42566372378252,0.735853741115343,2.33333333333333,-1.11529527887076,-0.859619581684144,-0.500329191648194,3.28571428571429,0.382867645024426,0.0407006284575643,0.273076723947858,3.42857142857143,-0.365589477164409,-0.352143085442729,-0.0296400115545275,3.57142857142857,0.34983283153303,0.151550168206213,0.174408369398234,2.71428571428571,-0.442525577303401,-0.277846638298607,-0.201008233706992,3.42857142857143,0.304100267327405,-0.0804425938957743,0.246341122605795,2.28571428571429,-2.26712397922408,-1.54153809230489,-0.873639110417796,2.33333333333333,-0.140829455471021,-0.391034354026917,-0.00802211203943033,1.25,-1.19998286985605,-0.652396927195811,-0.294064227814672
"22",22,"male","other","yr2","Health","stats","Auditory",3.75,0.501015532680634,0.284796435811794,0.189461934661829,1.8,-0.342643148493877,-0.321366448475565,-0.11513643993985,2.33333333333333,-1.95900592690978,-1.0627541105056,-2.42663459627038,3.7,1.53674195774359,0.818809372535756,0.522382206284792,3,0.135481728053044,0.0461109295722981,0.0688658196334342,2.85714285714286,-0.988839728593561,-0.439234603266407,-0.414150379231765,2.71428571428571,-2.14850910886171,-1.25236324944865,-0.725087191688073,2.85714285714286,-1.53248283411817,-1.11287402862424,-0.510663544676758,2,-2.09590959653269,-0.883627250614858,-0.887098114013106,2.71428571428571,-1.56230659699795,-1.0596593391605,-0.59639887853894,3,-0.659280236854207,-0.566546458982377,-0.247623183373375,3,1.16109640947066,0.89558989955865,0.476063462043351,1.5,-0.727188351446263,-0.461010171889029,-0.236504571034574
"23",23,"male","white","yr5+","STEM","other","Visual",2.25,-1.95372234506677,-1.20114811656537,-0.861242431582931,1.2,-1.58414135310556,-0.959716958919861,-0.39777303004052,4,1.60483959166714,0.746636403969175,1.15103832237083,3.6,1.19178925748891,0.744261764688585,0.428351002224455,1.33333333333333,-3.15330217061349,-1.96710044207457,-1.44224594379919,3.57142857142857,0.798502847556309,0.492099334148898,0.334441030423494,2.57142857142857,-2.52945441091774,-1.24762284972355,-0.849366870961324,3,-1.14040720754808,-0.830258774308503,-0.370319635385836,2.85714285714286,-0.103813405000879,-0.0301336064329162,-0.179531283748056,2.71428571428571,-1.59458633474869,-1.07539833957656,-0.672416078393932,1.57142857142857,-3.86369484239798,-2.22100567447219,-1.35425504797296,3,1.16109640947066,0.89558989955865,0.476063462043351,1.75,-0.150238126409654,-0.322172554578652,-0.134069237439159
"24",24,"female","white","yr3","STEM","stats","Kinesthetic",3.75,0.408940143571292,0.179450358381106,-0.0771752325057164,2,0.0234965969536891,0.192827066429912,-0.0842313063017839,4,0.674505194897219,0.272535311675484,1.70733615236962,4.1,2.49597636727441,1.55327602152812,0.703407203047523,2.33333333333333,-1.14591594533446,-0.745879089121584,-0.518605287652401,3,-0.601739531069879,-0.231944883410806,-0.240900002949764,3.14285714285714,-1.16476040510028,-0.75738734666053,-0.389555631964907,3.14285714285714,-0.779738552073055,-0.621650876031362,-0.253465829346842,3.14285714285714,0.491347263716764,0.278676488509067,0.142911009350191,2.85714285714286,-1.23317575883336,-0.768869795151964,-0.468839515528487,3.28571428571429,-0.0736245046598339,0.0721750014546072,0.00738563883817701,2.66666666666667,0.51013347699982,0.252277772765867,0.23402067500196,1.25,-1.19998286985605,-0.652396927195811,-0.294064227814672
"25",25,"female","white","yr1","Health","stats","Kinesthetic",1.25,-3.62517054834986,-2.32224368486175,-1.80785638928089,1.4,-1.16592985028273,-0.784556226491391,-0.276973482685136,3.66666666666667,1.08373508897087,0.653458182386678,1.48328202096079,3.3,0.18710615213858,0.0749074260540909,0.138937829278712,4,2.04056580364651,1.35000068377775,0.931188896795814,4,1.63391339847463,1.02262885178259,0.58581841920635,4,0.905693381081866,0.491652562079174,0.307811920424704,4,1.27073976996902,0.811911841495528,0.423306640922497,3.71428571428571,1.92754332416102,0.959603471678066,0.760721903241409,4,1.31935165331434,0.888150089808624,0.484193885042945,4,1.51975203523827,0.951256870139627,0.58237636020327,2.33333333333333,-0.182829176189881,-0.133607781105436,-0.089924020727394,2.25,1.17568773962384,1.00078353760676,0.354662927194096
"26",26,"male","white","yr2","Other","math02","Kinesthetic",4.75,2.14511475358154,1.47845455939476,1.11779036069037,2.8,1.73796683159037,1.04972148061193,0.407142165278321,2.33333333333333,-1.95900592690978,-1.0627541105056,-2.42663459627038,2.1,-3.32029057849255,-2.18685782980692,-1.04317157747161,3.83333333333333,1.73195504238443,1.08164519446565,0.796408695365621,4,1.63391339847463,1.02262885178259,0.58581841920635,4,0.905693381081866,0.491652562079174,0.307811920424704,4,1.27073976996902,0.811911841495528,0.423306640922497,3.14285714285714,0.739148912015778,0.15826229141108,0.374133020584931,4,1.31935165331434,0.888150089808624,0.484193885042945,4,1.51975203523827,0.951256870139627,0.58237636020327,4,3.15362790427913,2.38216627044426,1.29809677028247,3.25,3.420307396803,2.54724825561463,0.978257486978183
"27",27,"female","white","yr2","STEM","other","Visual",3.75,0.492820879647347,0.296656547378543,0.270038557864534,1.8,-0.351242865047762,-0.283601063089153,-0.0919265432019676,3.66666666666667,1.08373508897087,0.653458182386678,1.48328202096079,2.1,-3.35512408735507,-2.12195442984447,-1.11564346797451,1.66666666666667,-2.47366727489515,-1.5722662959976,-1.13447597597413,2.57142857142857,-1.4396365869554,-0.933739676021266,-0.519764949647641,3.28571428571429,-0.802276818717095,-0.334855269270626,-0.305541665190782,3,-1.22311636166824,-0.773764684650566,-0.44991435831746,2.85714285714286,-0.10299076484869,-0.0893330253943891,-0.173274032652656,3.14285714285714,-0.548288315195101,-0.402437548707389,-0.20275609360533,2.42857142857143,-1.94831767182663,-1.35757214151816,-0.710551440838188,2,-0.833792108660722,-0.776919907898219,-0.331966807768785,1,-1.67277738826583,-0.843783682502592,-0.351623884594771
"28",28,"male","white","yr3","STEM","other","Visual",4,0.847539569822878,0.581994816565444,0.254367153032446,1.8,-0.320907128083188,-0.472000147020863,-0.0585842847122497,2.66666666666667,-1.42857188810496,-0.679776450833573,-0.827148547663742,2.7,-1.63079453568656,-0.901402891579211,-0.557790478240489,1.83333333333333,-2.05562403943433,-1.54213987988531,-0.929089643481253,2.42857142857143,-1.77015744200283,-1.06566935188195,-0.654500702700529,2.57142857142857,-2.46855261366384,-1.61330354262147,-0.787100957581837,2.71428571428571,-1.94155107165685,-0.950537672008551,-0.687006917321746,2.71428571428571,-0.363454251203422,0.0141441778014566,-0.118364832529035,3,-0.809423840719693,-0.616116774410558,-0.315175439747326,2.85714285714286,-1.01000387350595,-0.554945698832328,-0.378046846773532,1.66666666666667,-1.48239801780865,-1.23429859811974,-0.588012633237163,1,-1.67277738826583,-0.843783682502592,-0.351623884594771
"29",29,"female","other","yr3","STEM","math01","Kinesthetic",5,2.60286850918202,1.82029657385926,1.54819490110066,4,4.12192330724479,2.44909790479536,1.09369410915816,3.66666666666667,-0.80492231289464,-1.1641423164693,-3.19931156063144,4.5,4.05526475516242,2.29829285624769,1.38010388668733,1.33333333333333,-3.16146700538076,-2.00201144980438,-1.44801094885021,1,-5.24278341758768,-2.96717248578235,-2.00988071694933,2.42857142857143,-3.0839851354654,-1.56020989820901,-1.15791133862696,1.28571428571429,-5.40268445543494,-3.1436400668905,-1.85196114932115,1,-4.17452736394631,-2.10202512948847,-1.51064126241043,1.14285714285714,-5.2908262767819,-3.25144590937984,-2.10875619198125,1.57142857142857,-3.88614120600081,-2.26105038558128,-1.33729611466192,1.33333333333333,-2.17300364767544,-1.43425071541979,-0.925960367393505,2.25,1.07153203299701,1.05333267560317,0.30978725037878
