"","MEA","MLA","sex","race","class","major","math.level","modality","SelfEfficacy","Technology","Cooperative","Deductive","Demonstration","Inductive","Integrative","Lecture","Repetitive","Engage","Resource","TeacherCtrd","StudentCtrd"
"14",0.622555019952708,-0.284453042779159,"female","white","yr5+","STEM","other","Kinesthetic",1.26030337951567,-0.897324877267887,-0.769192550870723,-0.445893830366837,-0.341073033035517,0.225178681282686,-0.500762585373009,0.76032932266109,-0.835267361849464,-0.660276483901019,-0.238091624870499,-0.12558522143796,-0.296408804862575
"15",-0.998822866185576,-0.0643081565476923,"male","white","yr1","STEM","math04","Visual",1.15022227302428,-0.123879517273653,0.338022727037535,0.535176610114715,0.317638121492427,0.610455145532848,0.120810629856502,0.804214587872341,0.155139224409093,1.30676318392415,0.0377040208350628,0.48227207560232,0.346835878536907
"16",1.46484345971501,0.506332186519766,"female","white","yr1","Other","math02","Kinesthetic",-1.87067955001153,0.712391317051552,-1.08816880153078,-0.593234612632297,-0.294781451660875,0.51789397600053,-0.337310954665965,-0.270888456920532,0.319950505760852,-1.17315621852277,-0.358667856713796,-0.298497842212221,-0.218908344575394
"17",-0.488875213903684,-0.50335207058653,"female","white","yr1","Other","math01","Auditory",1.035109302595,-0.2570317001474,1.8202583414377,1.44699782696175,1.09095126265959,1.26266585861308,0.0617656934797333,1.38581903495456,1.39439723145276,1.30676318392415,-0.17780350894885,1.26908239271637,0.944577048904487
"18",-0.647355460521089,0.0666172693755431,"female","Black","yr2","Health","stats","Kinesthetic",1.93588561027765,0.335137483278057,0.930727414093469,0.44135621749251,0.169528094198492,0.281344533745368,0.613352174380406,0.0782908013008582,0.455534006200161,-0.0900765503962547,0.803305939958882,0.257144083759326,0.557430736319123
"19",1.13867364875799,-0.0350343597409613,"male","Asian","yr1","Other","math02","Auditory",-0.118632780405448,-1.34373911798953,-0.543688629343167,-0.527888596830972,0.1548877704724,-0.319140790256086,-0.335285101215979,-1.32856681922991,-0.934336820574646,-0.602956285018005,-0.358667856713796,-0.586328171138812,-0.372410178733655
"20",1.38251784814461,-0.0976686885287972,"female","white","yr3","Business","math03","Visual",-1.49756894032656,-0.619384401975058,-1.26011199386366,-0.514044278216856,-0.527365737934865,-0.475913106731675,-0.41088994353183,-0.717490388977789,0.110171405876281,0.48012338310851,0.612800383073486,-0.476340204983397,-0.641615724798856
"21",-0.729681072091487,-0.315449084223022,"male","white","yr2","Business","math03","Auditory",-0.118632780405448,0.737018056103766,-0.494516320954194,0.272067820331891,-0.0268234706549043,0.178148982473287,-0.203536777275482,0.242975464927976,-0.88317247218556,-0.0133867384173824,-0.298379740792148,0.0406235058709043,-0.137322056131385
"22",0.214059597425291,-0.110452338558157,"male","other","yr2","Health","stats","Auditory",-2.43114881034424,0.522531345241558,0.0685329588156561,-0.41484994223258,-0.719757647491176,-0.512574418168228,-0.888787420278756,-0.597354854200884,-0.241311809884886,0.48012338310851,-0.238091624870499,-0.504065747978,-0.474538072903449
"23",-0.875557514737508,-0.393902556682844,"male","white","yr5+","STEM","other","Visual",1.15022227302428,0.42749529244319,-1.44103912765092,0.334409348614789,-0.846598781352409,-0.371236478147314,-0.187602167050651,-0.672722548130925,-1.36975589614998,0.48012338310851,-0.130337859978542,-0.451286220124032,-0.573717551912071
"24",-0.074208814852876,-0.0885287975308457,"female","white","yr3","STEM","stats","Kinesthetic",1.71069153335699,0.703397778865677,-0.520374248480558,-0.239029286883875,-0.386738857799326,-0.253509811443291,0.139540667113364,-0.468590619643709,0.00302203499388112,0.233368322345564,-0.298379740792148,-0.299546022974701,-0.176984821838299
"25",-1.81929818425429,-0.276431783894354,"female","white","yr1","Health","stats","Auditory",1.48549745643633,0.137501407728505,0.930727414093469,0.583784565213885,0.306127499360907,0.42586638393106,0.756918604831377,0.484807614849056,0.589053930300359,-0.0900765503962547,0.351071937910724,0.460621475149987,0.658841186017131
"26",1.13867364875799,0.406597418932742,"male","white","yr2","Other","math02","Kinesthetic",-2.43114881034424,-1.04357280634651,0.794661072467082,0.583784565213885,0.306127499360907,0.42586638393106,0.370865710361937,0.484807614849056,0.589053930300359,1.30676318392415,0.976168425332713,0.460621475149987,0.488249018145174
"27",0.251960996104143,-0.0963266823180268,"female","white","yr2","STEM","other","Visual",1.48549745643633,-1.11594143128767,-1.13302959369165,-0.515778567148177,-0.306097944667455,-0.445061360438382,-0.179760014732179,-0.202824003476014,-0.716742482645983,-0.336831611159201,-0.358667856713796,-0.379417386853357,-0.516631556746167
"28",0.277258590811611,-0.0556158945575017,"male","white","yr3","STEM","other","Visual",-0.827018573502468,-0.556895485259643,-0.932595364563525,-0.651199812846777,-0.78220034177715,-0.686574220217,-0.120906260579923,-0.316470148259252,-0.38309184018047,-0.593271478470076,-0.358667856713796,-0.537200544891979,-0.529216147011909
"29",1.54716907128541,1.0860162727985,"female","other","yr3","STEM","math01","Kinesthetic",-3.21178028365972,1.38225356981469,-1.44610838074252,-2.00585522002971,-1.15261259327999,-1.85544652703652,-1.50438439590601,-2.10738960128255,-1.37030436387961,-0.926401157759824,0.303606288940416,-1.64965281682052,-1.56137635527978
"30",-1.59109613003787,-0.386552300903424,"male","Asian","yr3","STEM","other","Visual",-1.49756894032656,0.477618506698752,-0.635769124275232,-0.289545189008704,-0.723975990937828,-0.15146991380103,-1.2101235612497,0.896396797703788,-0.751140972141061,0.556813195087382,-0.358667856713796,-0.129929996666977,-0.643080112766977
"31",-0.238860037993672,-0.50335207058653,"female","white","yr2","Business","math03","Auditory",1.48549745643633,0.587615597563482,-0.819950806640778,-0.902742224748282,-0.12751666222233,-1.05618101643789,-0.504823490190463,-0.473400492585779,-0.505591034263619,-0.34651641770713,-0.358667856713796,-0.502290267335605,-0.764989956023474
"32",-1.18260070751045,-0.50335207058653,"male","other","yr2","STEM","stats","Kinesthetic",-2.88153696418556,0.614583719810026,0.373899577744032,1.29965154843392,0.954351857497176,0.314182142565115,0.914011905697914,0.837368338486794,1.26087730735256,-0.34651641770713,0.318320271100849,1.02653105233596,0.528708115599186
"33",-0.0550821966687987,-0.175003528875473,"female","other","yr1","Business","math03","Visual",1.93085374633976,0.452413884364777,0.626632568496971,-0.536704239208248,0.23137110129593,0.0933023683392219,-0.1486334092755,-0.135750596135366,0.446512734041963,-0.602956285018005,-0.358667856713796,-0.0934882580060185,0.144823237214732
"34",-0.403511261134468,-0.0569579007682721,"female","white","yr1","STEM","math03","Visual",2.86443361635744,0.486563236805083,0.637491882356724,-0.215349618349122,-0.0716227292164131,0.306257638309987,-0.893752978628566,0.959200299391168,0.528144577716735,1.0600081231612,-0.190625975900191,0.228262214405926,-0.0375308200737706
"35",-0.441764497502623,-0.277102786999739,"female","white","yr3","Other","stats","Kinesthetic",-2.20595473342358,-0.284200317672607,0.109875890479082,1.44699782696175,1.09095126265959,1.26266585861308,1.51213091750106,0.933294555484384,1.39439723145276,0.48012338310851,-0.298379740792148,1.14945871356785,1.0048998330219
"36",-0.590327443658159,-0.400006954038169,"female","white","yr5+","STEM","other","Kinesthetic",1.37541634994494,-0.474369096997252,0.995935692274824,0.731485726026714,0.217972553551163,0.952736680081886,0.849777448171164,1.05355724086556,0.737046436080587,0.983318311182331,-0.0828722110082349,0.651931310864425,0.894995666963928
"37",0.188762002717822,-0.181107926230798,"female","white","yr1","STEM","math02","Kinesthetic",-1.49756894032656,-0.376381204171537,0.998686010146752,0.425320887726818,0.99899385652114,0.46923809015383,-0.475641367368171,0.761569147736208,0.470579271120365,0.736563250419385,-0.130337859978542,0.649979610257796,0.260841313641125
"38",1.11337605405052,0.0683107568073997,"female","Asian","yr1","STEM","stats","Auditory",0.331755373435873,0.532773558827608,0.0227243731341364,-1.28662337074388,-0.629463152321555,-0.410933090750962,-0.816059171931567,-0.468590619643709,-0.244747715919498,0.48012338310851,0.481936160492105,-0.722449131573197,-0.425066309589065
"39",-0.219733419809595,0.0904576719323349,"female","white","yr1","Other","math02","Kinesthetic",-1.16229375691451,-0.2570317001474,-0.79525724960526,-0.27942869653398,0.195015331077846,-0.559130034555776,0.0617656934797333,-0.593536027362684,0.132382321023127,-0.593271478470076,-0.358667856713796,-0.179146266807639,-0.384285448910205
"40",-1.53406811317494,-0.50335207058653,"male","white","yr1","STEM","math03","Kinesthetic",2.63923953943678,0.64729034957555,-0.808866881336941,-0.283427538375422,0.389006129813265,-0.0645949933902993,-0.415167095236228,0.177471333110531,0.673713522150866,0.48012338310851,-0.130337859978542,0.136705857853024,-0.379484105466944
"41",-1.55319473135901,-0.173757670451378,"male","white","yr1","STEM","math03","Visual",2.52915843294539,1.29913428501308,0.244066859700088,0.650212062891817,0.611103619695581,0.488078161004483,0.212439169126012,0.577608998193455,0.965190631362067,0.556813195087382,-0.298379740792148,0.629092471188374,0.310981991407298
"42",0.296385208995689,-0.400006954038169,"male","white","yr1","STEM","math03","Visual",0.331755373435873,1.08301749571389,0.0939496979277412,-0.201076166026823,-0.233709371258182,-0.258188400680179,-0.50251848280134,0.445416489525006,-1.35439012732086,-0.602956285018005,-0.358667856713796,-0.1638843677772,-0.242675945307993
"43",0.704880631523106,0.562862117952277,"female","white","yr1","STEM","math02","Visual",-2.43114881034424,-0.141422625308389,-1.44103912765092,-1.02070963722009,-0.0791400225456971,-0.218730578923788,-1.20806324134084,-0.324077734961054,-0.16951683045201,-0.916716351211895,-0.298379740792148,-0.448478345204358,-0.876631148272709
"44",-0.238860037993672,-0.50335207058653,"female","white","yr3","Other","other","Visual",1.035109302595,-0.244354084033504,0.658594730840694,0.00178576295179166,-0.230984690492301,0.163365474434258,-0.247253156465838,0.0782908013008582,0.0903178864236732,0.48012338310851,-0.358667856713796,-0.0282661646416409,0.14349943260981
"45",0.378710820566087,-0.0428322445281424,"female","white","yr1","STEM","math02","Visual",-1.38748783383518,-0.2570317001474,0.930727414093469,0.583784565213885,0.306127499360907,0.42586638393106,0.611515817271711,0.371848169953408,0.589053930300359,-0.34651641770713,0.178209452536894,0.430760937198953,0.60798236218743
